phase,analysis,gene1,gene2,dataset,method,status,pdf_path,timestamp
1,chromatin_vs_heme,BRD4,ALAS1,BRCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_ALAS1__BRCA_Normal__spearman.pdf,2026-09-11T12:26:11
1,chromatin_vs_heme,BRD4,ALAD,BRCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_ALAD__BRCA_Normal__spearman.pdf,2026-09-11T12:26:15
1,chromatin_vs_heme,BRD4,HMBS,BRCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_HMBS__BRCA_Normal__spearman.pdf,2026-09-11T12:26:19
1,chromatin_vs_heme,BRD4,UROS,BRCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_UROS__BRCA_Normal__spearman.pdf,2026-09-11T12:26:21
1,chromatin_vs_heme,BRD4,UROD,BRCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_UROD__BRCA_Normal__spearman.pdf,2026-09-11T12:26:23
1,chromatin_vs_heme,BRD4,CPOX,BRCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_CPOX__BRCA_Normal__spearman.pdf,2026-09-11T12:26:26
1,chromatin_vs_heme,BRD4,PPOX,BRCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_PPOX__BRCA_Normal__spearman.pdf,2026-09-11T12:26:30
1,chromatin_vs_heme,BRD4,FECH,BRCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_FECH__BRCA_Normal__spearman.pdf,2026-09-11T12:26:32
1,chromatin_vs_heme,BRD2,ALAS1,BRCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_ALAS1__BRCA_Normal__spearman.pdf,2026-09-11T12:26:37
1,chromatin_vs_heme,BRD2,ALAD,BRCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_ALAD__BRCA_Normal__spearman.pdf,2026-09-11T12:26:40
1,chromatin_vs_heme,BRD2,HMBS,BRCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_HMBS__BRCA_Normal__spearman.pdf,2026-09-11T12:26:43
1,chromatin_vs_heme,BRD2,UROS,BRCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_UROS__BRCA_Normal__spearman.pdf,2026-09-11T12:26:45
1,chromatin_vs_heme,BRD2,UROD,BRCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_UROD__BRCA_Normal__spearman.pdf,2026-09-11T12:26:49
1,chromatin_vs_heme,BRD2,CPOX,BRCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_CPOX__BRCA_Normal__spearman.pdf,2026-09-11T12:26:54
1,chromatin_vs_heme,BRD2,PPOX,BRCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_PPOX__BRCA_Normal__spearman.pdf,2026-09-11T12:26:56
1,chromatin_vs_heme,BRD2,FECH,BRCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_FECH__BRCA_Normal__spearman.pdf,2026-09-11T12:27:01
1,heme_consecutive,ALAS1,ALAD,CESC_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__ALAS1_vs_ALAD__CESC_Normal__spearman.pdf,2026-09-11T12:27:06
1,heme_consecutive,ALAD,HMBS,CESC_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__ALAD_vs_HMBS__CESC_Normal__spearman.pdf,2026-09-11T12:27:09
1,heme_consecutive,HMBS,UROS,CESC_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__HMBS_vs_UROS__CESC_Normal__spearman.pdf,2026-09-11T12:27:13
1,heme_consecutive,UROS,UROD,CESC_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__UROS_vs_UROD__CESC_Normal__spearman.pdf,2026-09-11T12:27:18
1,heme_consecutive,UROD,CPOX,CESC_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__UROD_vs_CPOX__CESC_Normal__spearman.pdf,2026-09-11T12:27:23
1,heme_consecutive,CPOX,PPOX,CESC_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__CPOX_vs_PPOX__CESC_Normal__spearman.pdf,2026-09-11T12:27:25
1,heme_consecutive,PPOX,FECH,CESC_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__PPOX_vs_FECH__CESC_Normal__spearman.pdf,2026-09-11T12:27:28
1,heme_nonconsecutive,HMBS,FECH,CESC_Normal,spearman,success,./gepia_pdfs/ph1__heme_nonconsecutive__HMBS_vs_FECH__CESC_Normal__spearman.pdf,2026-09-11T12:27:33
1,heme_nonconsecutive,ALAS1,FECH,CESC_Normal,spearman,success,./gepia_pdfs/ph1__heme_nonconsecutive__ALAS1_vs_FECH__CESC_Normal__spearman.pdf,2026-09-11T12:27:38
1,heme_nonconsecutive,HMBS,PPOX,CESC_Normal,spearman,success,./gepia_pdfs/ph1__heme_nonconsecutive__HMBS_vs_PPOX__CESC_Normal__spearman.pdf,2026-09-11T12:27:43
1,chromatin_vs_heme,H2AFZ,ALAS1,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_ALAS1__CESC_Normal__spearman.pdf,2026-09-11T12:27:46
1,chromatin_vs_heme,H2AFZ,ALAD,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_ALAD__CESC_Normal__spearman.pdf,2026-09-11T12:27:51
1,chromatin_vs_heme,H2AFZ,HMBS,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_HMBS__CESC_Normal__spearman.pdf,2026-09-11T12:27:55
1,chromatin_vs_heme,H2AFZ,UROS,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__CESC_Normal__spearman.pdf,2026-09-11T12:27:58
1,chromatin_vs_heme,H2AFZ,UROD,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_UROD__CESC_Normal__spearman.pdf,2026-09-11T12:28:01
1,chromatin_vs_heme,H2AFZ,CPOX,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_CPOX__CESC_Normal__spearman.pdf,2026-09-11T12:28:04
1,chromatin_vs_heme,H2AFZ,PPOX,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_PPOX__CESC_Normal__spearman.pdf,2026-09-11T12:28:07
1,chromatin_vs_heme,H2AFZ,FECH,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_FECH__CESC_Normal__spearman.pdf,2026-09-11T12:28:11
1,chromatin_vs_heme,ATAD2,ALAS1,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_ALAS1__CESC_Normal__spearman.pdf,2026-09-11T12:28:15
1,chromatin_vs_heme,ATAD2,ALAD,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_ALAD__CESC_Normal__spearman.pdf,2026-09-11T12:28:17
1,chromatin_vs_heme,ATAD2,HMBS,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_HMBS__CESC_Normal__spearman.pdf,2026-09-11T12:28:22
1,chromatin_vs_heme,ATAD2,UROS,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_UROS__CESC_Normal__spearman.pdf,2026-09-11T12:28:24
1,chromatin_vs_heme,ATAD2,UROD,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_UROD__CESC_Normal__spearman.pdf,2026-09-11T12:28:28
1,chromatin_vs_heme,ATAD2,CPOX,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_CPOX__CESC_Normal__spearman.pdf,2026-09-11T12:28:33
1,chromatin_vs_heme,ATAD2,PPOX,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_PPOX__CESC_Normal__spearman.pdf,2026-09-11T12:28:36
1,chromatin_vs_heme,ATAD2,FECH,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_FECH__CESC_Normal__spearman.pdf,2026-09-11T12:28:41
1,chromatin_vs_heme,BRD4,ALAS1,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_ALAS1__CESC_Normal__spearman.pdf,2026-09-11T12:28:43
1,chromatin_vs_heme,BRD4,ALAD,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_ALAD__CESC_Normal__spearman.pdf,2026-09-11T12:28:48
1,chromatin_vs_heme,BRD4,HMBS,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_HMBS__CESC_Normal__spearman.pdf,2026-09-11T12:28:51
1,chromatin_vs_heme,BRD4,UROS,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_UROS__CESC_Normal__spearman.pdf,2026-09-11T12:28:55
1,chromatin_vs_heme,BRD4,UROD,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_UROD__CESC_Normal__spearman.pdf,2026-09-11T12:29:01
1,chromatin_vs_heme,BRD4,CPOX,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_CPOX__CESC_Normal__spearman.pdf,2026-09-11T12:29:03
1,chromatin_vs_heme,BRD4,PPOX,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_PPOX__CESC_Normal__spearman.pdf,2026-09-11T12:29:05
1,chromatin_vs_heme,BRD4,FECH,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_FECH__CESC_Normal__spearman.pdf,2026-09-11T12:29:11
1,chromatin_vs_heme,BRD2,ALAS1,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_ALAS1__CESC_Normal__spearman.pdf,2026-09-11T12:29:13
1,chromatin_vs_heme,BRD2,ALAD,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_ALAD__CESC_Normal__spearman.pdf,2026-09-11T12:29:15
1,chromatin_vs_heme,BRD2,HMBS,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_HMBS__CESC_Normal__spearman.pdf,2026-09-11T12:29:18
1,chromatin_vs_heme,BRD2,UROS,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_UROS__CESC_Normal__spearman.pdf,2026-09-11T12:29:22
1,chromatin_vs_heme,BRD2,UROD,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_UROD__CESC_Normal__spearman.pdf,2026-09-11T12:29:24
1,chromatin_vs_heme,BRD2,CPOX,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_CPOX__CESC_Normal__spearman.pdf,2026-09-11T12:29:29
1,chromatin_vs_heme,BRD2,PPOX,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_PPOX__CESC_Normal__spearman.pdf,2026-09-11T12:29:31
1,chromatin_vs_heme,BRD2,FECH,CESC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_FECH__CESC_Normal__spearman.pdf,2026-09-11T12:29:37
1,heme_consecutive,ALAS1,ALAD,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__ALAS1_vs_ALAD__CHOL_Normal__spearman.pdf,2026-09-11T12:29:39
1,heme_consecutive,ALAD,HMBS,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__ALAD_vs_HMBS__CHOL_Normal__spearman.pdf,2026-09-11T12:29:43
1,heme_consecutive,HMBS,UROS,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__HMBS_vs_UROS__CHOL_Normal__spearman.pdf,2026-09-11T12:29:46
1,heme_consecutive,UROS,UROD,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__UROS_vs_UROD__CHOL_Normal__spearman.pdf,2026-09-11T12:29:50
1,heme_consecutive,UROD,CPOX,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__UROD_vs_CPOX__CHOL_Normal__spearman.pdf,2026-09-11T12:29:54
1,heme_consecutive,CPOX,PPOX,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__CPOX_vs_PPOX__CHOL_Normal__spearman.pdf,2026-09-11T12:29:57
1,heme_consecutive,PPOX,FECH,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__PPOX_vs_FECH__CHOL_Normal__spearman.pdf,2026-09-11T12:30:02
1,heme_nonconsecutive,HMBS,FECH,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__heme_nonconsecutive__HMBS_vs_FECH__CHOL_Normal__spearman.pdf,2026-09-11T12:30:06
1,heme_nonconsecutive,ALAS1,FECH,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__heme_nonconsecutive__ALAS1_vs_FECH__CHOL_Normal__spearman.pdf,2026-09-11T12:30:12
1,heme_nonconsecutive,HMBS,PPOX,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__heme_nonconsecutive__HMBS_vs_PPOX__CHOL_Normal__spearman.pdf,2026-09-11T12:30:17
1,chromatin_vs_heme,H2AFZ,ALAS1,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_ALAS1__CHOL_Normal__spearman.pdf,2026-09-11T12:30:21
1,chromatin_vs_heme,H2AFZ,ALAD,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_ALAD__CHOL_Normal__spearman.pdf,2026-09-11T12:30:24
1,chromatin_vs_heme,H2AFZ,HMBS,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_HMBS__CHOL_Normal__spearman.pdf,2026-09-11T12:30:28
1,chromatin_vs_heme,H2AFZ,UROS,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__CHOL_Normal__spearman.pdf,2026-09-11T12:30:30
1,chromatin_vs_heme,H2AFZ,UROD,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_UROD__CHOL_Normal__spearman.pdf,2026-09-11T12:30:34
1,chromatin_vs_heme,H2AFZ,CPOX,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_CPOX__CHOL_Normal__spearman.pdf,2026-09-11T12:30:37
1,chromatin_vs_heme,H2AFZ,PPOX,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_PPOX__CHOL_Normal__spearman.pdf,2026-09-11T12:30:41
1,chromatin_vs_heme,H2AFZ,FECH,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_FECH__CHOL_Normal__spearman.pdf,2026-09-11T12:30:43
1,chromatin_vs_heme,ATAD2,ALAS1,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_ALAS1__CHOL_Normal__spearman.pdf,2026-09-11T12:30:48
1,chromatin_vs_heme,ATAD2,ALAD,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_ALAD__CHOL_Normal__spearman.pdf,2026-09-11T12:30:51
1,chromatin_vs_heme,ATAD2,HMBS,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_HMBS__CHOL_Normal__spearman.pdf,2026-09-11T12:30:56
1,chromatin_vs_heme,ATAD2,UROS,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_UROS__CHOL_Normal__spearman.pdf,2026-09-11T12:31:02
1,chromatin_vs_heme,ATAD2,UROD,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_UROD__CHOL_Normal__spearman.pdf,2026-09-11T12:31:07
1,chromatin_vs_heme,ATAD2,CPOX,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_CPOX__CHOL_Normal__spearman.pdf,2026-09-11T12:31:12
1,chromatin_vs_heme,ATAD2,PPOX,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_PPOX__CHOL_Normal__spearman.pdf,2026-09-11T12:31:15
1,chromatin_vs_heme,ATAD2,FECH,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_FECH__CHOL_Normal__spearman.pdf,2026-09-11T12:31:19
1,chromatin_vs_heme,BRD4,ALAS1,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_ALAS1__CHOL_Normal__spearman.pdf,2026-09-11T12:31:22
1,chromatin_vs_heme,BRD4,ALAD,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_ALAD__CHOL_Normal__spearman.pdf,2026-09-11T12:31:26
1,chromatin_vs_heme,BRD4,HMBS,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_HMBS__CHOL_Normal__spearman.pdf,2026-09-11T12:31:28
1,chromatin_vs_heme,BRD4,UROS,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_UROS__CHOL_Normal__spearman.pdf,2026-09-11T12:31:32
1,chromatin_vs_heme,BRD4,UROD,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_UROD__CHOL_Normal__spearman.pdf,2026-09-11T12:31:35
1,chromatin_vs_heme,BRD4,CPOX,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_CPOX__CHOL_Normal__spearman.pdf,2026-09-11T12:31:40
1,chromatin_vs_heme,BRD4,PPOX,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_PPOX__CHOL_Normal__spearman.pdf,2026-09-11T12:31:45
1,chromatin_vs_heme,BRD4,FECH,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_FECH__CHOL_Normal__spearman.pdf,2026-09-11T12:31:48
1,chromatin_vs_heme,BRD2,ALAS1,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_ALAS1__CHOL_Normal__spearman.pdf,2026-09-11T12:31:54
1,chromatin_vs_heme,BRD2,ALAD,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_ALAD__CHOL_Normal__spearman.pdf,2026-09-11T12:31:56
1,chromatin_vs_heme,BRD2,HMBS,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_HMBS__CHOL_Normal__spearman.pdf,2026-09-11T12:31:58
1,chromatin_vs_heme,BRD2,UROS,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_UROS__CHOL_Normal__spearman.pdf,2026-09-11T12:32:02
1,chromatin_vs_heme,BRD2,UROD,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_UROD__CHOL_Normal__spearman.pdf,2026-09-11T12:32:04
1,chromatin_vs_heme,BRD2,CPOX,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_CPOX__CHOL_Normal__spearman.pdf,2026-09-11T12:32:09
1,chromatin_vs_heme,BRD2,PPOX,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_PPOX__CHOL_Normal__spearman.pdf,2026-09-11T12:32:12
1,chromatin_vs_heme,BRD2,FECH,CHOL_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_FECH__CHOL_Normal__spearman.pdf,2026-09-11T12:32:16
1,heme_consecutive,ALAS1,ALAD,COAD_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__ALAS1_vs_ALAD__COAD_Normal__spearman.pdf,2026-09-11T12:32:18
1,heme_consecutive,ALAD,HMBS,COAD_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__ALAD_vs_HMBS__COAD_Normal__spearman.pdf,2026-09-11T12:32:22
1,heme_consecutive,HMBS,UROS,COAD_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__HMBS_vs_UROS__COAD_Normal__spearman.pdf,2026-09-11T12:32:27
1,heme_consecutive,UROS,UROD,COAD_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__UROS_vs_UROD__COAD_Normal__spearman.pdf,2026-09-11T12:32:30
1,heme_consecutive,UROD,CPOX,COAD_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__UROD_vs_CPOX__COAD_Normal__spearman.pdf,2026-09-11T12:32:33
1,heme_consecutive,CPOX,PPOX,COAD_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__CPOX_vs_PPOX__COAD_Normal__spearman.pdf,2026-09-11T12:32:36
1,heme_consecutive,PPOX,FECH,COAD_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__PPOX_vs_FECH__COAD_Normal__spearman.pdf,2026-09-11T12:32:42
1,heme_nonconsecutive,HMBS,FECH,COAD_Normal,spearman,success,./gepia_pdfs/ph1__heme_nonconsecutive__HMBS_vs_FECH__COAD_Normal__spearman.pdf,2026-09-11T12:32:44
1,heme_nonconsecutive,ALAS1,FECH,COAD_Normal,spearman,success,./gepia_pdfs/ph1__heme_nonconsecutive__ALAS1_vs_FECH__COAD_Normal__spearman.pdf,2026-09-11T12:32:49
1,heme_nonconsecutive,HMBS,PPOX,COAD_Normal,spearman,success,./gepia_pdfs/ph1__heme_nonconsecutive__HMBS_vs_PPOX__COAD_Normal__spearman.pdf,2026-09-11T12:32:52
1,chromatin_vs_heme,H2AFZ,ALAS1,COAD_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_ALAS1__COAD_Normal__spearman.pdf,2026-09-11T12:32:55
1,chromatin_vs_heme,H2AFZ,ALAD,COAD_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_ALAD__COAD_Normal__spearman.pdf,2026-09-11T12:33:00
1,chromatin_vs_heme,H2AFZ,HMBS,COAD_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_HMBS__COAD_Normal__spearman.pdf,2026-09-11T12:33:04
1,chromatin_vs_heme,H2AFZ,UROS,COAD_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__COAD_Normal__spearman.pdf,2026-09-11T12:33:07
1,chromatin_vs_heme,H2AFZ,UROD,COAD_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_UROD__COAD_Normal__spearman.pdf,2026-09-11T12:33:10
1,chromatin_vs_heme,H2AFZ,CPOX,COAD_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_CPOX__COAD_Normal__spearman.pdf,2026-09-11T12:33:13
1,chromatin_vs_heme,H2AFZ,PPOX,COAD_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_PPOX__COAD_Normal__spearman.pdf,2026-09-11T12:33:16
1,chromatin_vs_heme,H2AFZ,FECH,COAD_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_FECH__COAD_Normal__spearman.pdf,2026-09-11T12:33:20
1,chromatin_vs_heme,ATAD2,ALAS1,COAD_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_ALAS1__COAD_Normal__spearman.pdf,2026-09-11T12:33:24
1,chromatin_vs_heme,ATAD2,ALAD,COAD_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_ALAD__COAD_Normal__spearman.pdf,2026-09-11T12:33:26
1,chromatin_vs_heme,ATAD2,HMBS,COAD_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_HMBS__COAD_Normal__spearman.pdf,2026-09-11T12:33:30
1,chromatin_vs_heme,ATAD2,UROS,COAD_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_UROS__COAD_Normal__spearman.pdf,2026-09-11T12:33:35
1,chromatin_vs_heme,ATAD2,UROD,COAD_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_UROD__COAD_Normal__spearman.pdf,2026-09-11T12:33:38
1,chromatin_vs_heme,ATAD2,CPOX,COAD_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_CPOX__COAD_Normal__spearman.pdf,2026-09-11T12:33:40
1,chromatin_vs_heme,ATAD2,PPOX,COAD_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_PPOX__COAD_Normal__spearman.pdf,2026-09-11T12:33:43
1,chromatin_vs_heme,ATAD2,FECH,COAD_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_FECH__COAD_Normal__spearman.pdf,2026-09-11T12:33:45
1,chromatin_vs_heme,BRD4,ALAS1,COAD_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_ALAS1__COAD_Normal__spearman.pdf,2026-09-11T12:33:51
1,chromatin_vs_heme,BRD4,ALAD,COAD_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_ALAD__COAD_Normal__spearman.pdf,2026-09-11T12:33:56
1,chromatin_vs_heme,BRD4,HMBS,COAD_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_HMBS__COAD_Normal__spearman.pdf,2026-09-11T12:34:00
1,chromatin_vs_heme,BRD4,UROS,COAD_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_UROS__COAD_Normal__spearman.pdf,2026-09-11T12:34:03
1,chromatin_vs_heme,BRD4,UROD,COAD_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_UROD__COAD_Normal__spearman.pdf,2026-09-11T12:34:07
1,chromatin_vs_heme,BRD4,CPOX,COAD_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_CPOX__COAD_Normal__spearman.pdf,2026-09-11T12:34:10
1,chromatin_vs_heme,BRD4,PPOX,COAD_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_PPOX__COAD_Normal__spearman.pdf,2026-09-11T12:34:15
